[32.6642,61.4924,-0.4532,-0.004,0.007,0.6747,0.7381,17.60258564040166,78.12731274670385],
[32.7622,63.1594,-0.4979,-0.0021,0.0131,0.6986,0.7154,17.602596323326388,78.12731316088244],
[32.6337,64.6853,-0.5171,-0.0028,0.0155,0.7335,0.6795,17.602617082562123,78.1273124637582],
[32.2748,66.2668,-0.5009,-0.0024,0.0226,0.7771,0.6289,17.602627370652655,78.12730969092388],
[31.5891,67.7712,-0.5753,-0.011,0.017,0.8193,0.573,17.60263697613171,78.12730522097571],
[30.7539,69.224,-0.6558,-0.0078,0.0177,0.857,0.5149,17.602655773115313,78.12729413228622],
[29.7346,70.5273,-0.678,-0.0098,0.014,0.8901,0.4554,17.602664366228527,78.12728670400573],
[28.6686,71.7589,-0.6878,-0.0145,0.0141,0.9105,0.4131,17.60267264122551,78.12727874160271],
[27.4088,72.966,-0.7801,-0.013,0.0029,0.9259,0.3776,17.602688263375047,78.12726122152448],
[26.1357,74.0783,-0.7987,-0.0155,-0.0008,0.9353,0.3534,17.60269560133245,78.12725103027634],
[24.8386,75.1214,-0.8369,-0.0172,-0.0039,0.9421,0.3348,17.602703312365403,78.12724091380927],
[23.538,76.1779,-0.8517,-0.0167,-0.0061,0.9455,0.3252,17.602710734745155,78.12723069214101],
[22.2236,77.2052,-0.8698,-0.015,-0.0068,0.9493,0.3138,17.602724533269274,78.12720867635599],
[20.861,78.1221,-0.9003,-0.0138,-0.0055,0.9557,0.2939,17.602730718868557,78.12719732520678],
[19.487,78.9453,-0.9493,-0.0188,-0.0041,0.9645,0.2634,17.602737012036723,78.12718665630223],
[18.0758,79.683,-0.9814,-0.0195,-0.0021,0.9727,0.2314,17.602742867378282,78.12717596547496],
[16.6168,80.3256,-1.0178,-0.0177,-0.0011,0.9798,0.1992,17.602747692405753,78.12716419603287],
[15.1233,80.858,-1.073,-0.0173,-0.0017,0.9857,0.1679,17.602755702368718,78.127139676709],
[13.5873,81.319,-1.0998,-0.0168,-0.0017,0.9897,0.142,17.602758747893162,78.12712737895912],
[12.076,81.6729,-1.1586,-0.0149,-0.0031,0.9932,0.1155,17.60276125226103,78.12711476288065],
[10.5401,81.9747,-1.1942,-0.0129,-0.0035,0.9956,0.0923,17.602763325714612,78.12710226801889],
[8.938,82.1981,-1.2107,-0.013,-0.0018,0.9975,0.0691,17.602766559179905,78.12707816266477],
[7.1806,82.3498,-1.2363,-0.0122,-0.0028,0.9992,0.0387,17.602767294721332,78.12706692553182],
[5.5843,82.426,-1.2815,-0.0146,-0.0019,0.9999,0.0059,17.602767644090328,78.12705333755045],
[3.9463,82.3051,-1.3221,0.0145,-0.0008,-0.9996,0.0244,17.602767281267944,78.12704033114535],
[2.3487,82.1306,-1.3658,0.0132,0.0,-0.9983,0.0559,17.602763948232,78.12701429333548],
[0.7806,81.8922,-1.3946,0.0114,0.0007,-0.9968,0.0793,17.60276140678735,78.12700158204541],
[-0.7925,81.5633,-1.4276,0.0116,0.0008,-0.9948,0.1017,17.602758675072742,78.12698894067127],
[-2.3264,81.2146,-1.4398,0.0118,0.0005,-0.9923,0.1236,17.602755392393032,78.12697623623599],
[-3.8783,80.7569,-1.4808,0.0127,0.0001,-0.9892,0.1458,17.602751642913873,78.1269635435273],
[-5.4235,80.2513,-1.5106,0.0137,-0.0006,-0.9857,0.168,17.602743018292657,78.12693842565838],
[-6.9289,79.6537,-1.54,0.0147,-0.0048,-0.9814,0.1915,17.602738040615833,78.12692612245236],
[-8.5224,78.924,-1.5665,0.0157,-0.0064,-0.976,0.2173,17.602732611974567,78.12691378536698],
[-9.9845,78.2289,-1.5845,0.0162,-0.0079,-0.9706,0.2401,17.60272667373166,78.1269019841274],
[-11.3669,77.4535,-1.6073,0.0145,-0.0083,-0.9658,0.2586,17.602713828426644,78.12687871582617],
[-12.7288,76.6567,-1.642,0.0147,-0.0098,-0.961,0.2761,17.602707045076766,78.1268675507224],
[-14.0568,75.8047,-1.6583,0.0149,-0.0097,-0.9558,0.2933,17.602700061979892,78.1268566750069],
[-15.326,74.9231,-1.6878,0.0136,-0.0126,-0.9505,0.3103,17.602692814853462,78.1268462658964],
[-16.5648,74.0214,-1.7034,0.0127,-0.0138,-0.9466,0.3218,17.602685413485016,78.1268358957743],
[-17.7655,73.1099,-1.6927,0.0086,-0.0185,-0.9431,0.3319,17.602670218821785,78.12681624036232],
[-18.9309,72.0935,-1.7314,0.0074,-0.0163,-0.9389,0.3438,17.602662799419747,78.12680682121027],
[-20.2669,71.014,-1.6868,0.008,-0.0176,-0.9341,0.3565,17.602655408704972,78.12679797968237],
[-21.3798,69.8484,-1.6729,0.0032,-0.0178,-0.9199,0.3917,17.602639290117807,78.12678085244679],
[-22.3362,68.447,-1.6446,0.0046,-0.0186,-0.8934,0.4489,17.602630343483842,78.12677309288851],
[-23.002,66.9881,-1.6473,0.0089,-0.0191,-0.8544,0.5191,17.602620355897844,78.12676651145716],
[-23.4674,65.4413,-1.5939,0.0118,-0.0198,-0.8104,0.5854,17.60259999165194,78.1267581683878],
[-23.7457,63.891,-1.5964,0.0112,-0.0192,-0.7714,0.636,17.602589607181116,78.12675635649447],
[-23.9315,62.3174,-1.5633,0.0101,-0.0164,-0.7448,0.667,17.602570014741076,78.1267542956939],
[-24.0811,60.7498,-1.5395,0.0087,-0.0142,-0.7303,0.6829,17.60255979145182,78.12675359304622],
[-24.1626,59.0993,-1.5106,0.0075,-0.0152,-0.7179,0.696,17.602549632581084,78.12675291943823],
[-24.211,57.5708,-1.497,0.0077,-0.0164,-0.7073,0.7067,17.602528693694122,78.12675294618796],
[-24.1988,55.9003,-1.457,0.0071,-0.015,-0.6971,0.7168,17.60251745960562,78.12675330847416],
[-24.1898,54.2977,-1.4173,0.0054,-0.0138,-0.6919,0.7218,17.602506257933378,78.12675360204669],
[-24.1641,52.7972,-1.3896,0.0047,-0.0142,-0.6865,0.727,17.602483008898634,78.12675426703437],
[-24.119,51.2878,-1.3865,0.0042,-0.0127,-0.6886,0.725,17.602471515523273,78.12675474561878],
[-24.096,49.7503,-1.3531,0.0045,-0.0117,-0.6925,0.7213,17.602460211816975,78.12675525373025],
[-24.1233,48.0574,-1.3216,0.0043,-0.012,-0.6962,0.7177,17.60244860183641,78.12675569382989],
[-24.158,46.4608,-1.3056,0.0054,-0.0131,-0.7001,0.7139,17.602436387519223,78.1267559111105],
[-24.231,44.816,-1.2662,0.0066,-0.0139,-0.7036,0.7104,17.602411666107542,78.12675543126295],
[-24.3206,43.2073,-1.2004,0.0059,-0.0142,-0.7068,0.7073,17.602399606393536,78.12675493219764],
[-24.3948,41.5394,-1.2127,0.0074,-0.0138,-0.7098,0.7042,17.602387685637403,78.12675456060813],
[-24.5105,39.8821,-1.1924,0.0084,-0.0153,-0.7142,0.6997,17.60237630830591,78.12675412225691],
[-24.6423,38.1581,-1.121,0.0067,-0.0145,-0.7171,0.6968,17.602353742100302,78.12675294969725],
[-24.7499,36.6548,-1.1287,0.0073,-0.0155,-0.7186,0.6952,17.602342507618964,78.12675224779515],
[-24.8514,35.128,-1.0942,0.0064,-0.0152,-0.7195,0.6943,17.60233089664293,78.12675133268318],
[-24.9508,33.6148,-1.0729,0.0067,-0.0164,-0.7177,0.6961,17.602319217938735,78.12675049551268],
[-25.0458,32.0471,-1.0592,0.0085,-0.0175,-0.7148,0.699,17.602295729102998,78.12674902710405],
[-25.1248,30.3407,-1.0259,0.0085,-0.0177,-0.7117,0.7022,17.60228405584825,78.12674839241939],
[-25.1754,28.8017,-1.0005,0.0086,-0.0181,-0.7086,0.7053,17.60227248763438,78.12674784380752],
[-25.2337,27.2711,-0.9671,0.0081,-0.019,-0.7057,0.7082,17.602260831485186,78.12674743455194],
[-25.2982,25.7361,-0.943,0.0103,-0.0181,-0.7028,0.711,17.602237666175338,78.12674677162964],
[-25.3277,24.2098,-0.9179,0.0108,-0.0183,-0.7,0.7139,17.602226432674446,78.12674706408258],
[-25.3308,22.7032,-0.9031,0.0096,-0.0175,-0.6985,0.7153,17.602215433030963,78.12674755544484],
[-25.3534,20.9664,-0.8633,0.0092,-0.0175,-0.6979,0.7159,17.60219319356626,78.12674823148751],
[-25.3575,19.2328,-0.8455,0.0076,-0.0167,-0.6986,0.7153,17.602181797033257,78.12674814189675],
[-25.4014,17.4568,-0.8119,0.0085,-0.0158,-0.6994,0.7145,17.602170434931605,78.12674775045203],
[-25.4259,15.9358,-0.7956,0.0087,-0.017,-0.7001,0.7138,17.60214732964002,78.12674703112583],
[-25.4599,14.3596,-0.7614,0.0088,-0.0173,-0.7004,0.7135,17.602135863735015,78.12674677744157],
[-25.4864,12.8552,-0.7157,0.0071,-0.0187,-0.6996,0.7143,17.60212447692904,78.12674663784159],
[-25.5232,11.1961,-0.6834,0.0082,-0.0184,-0.6985,0.7153,17.602113261407567,78.12674644647794],
[-25.5255,9.5057,-0.6442,0.0092,-0.0191,-0.6919,0.7217,17.602092305512144,78.126746100851],
[-25.3942,7.9021,-0.6052,0.0101,-0.0203,-0.6713,0.7409,17.60207359063799,78.12674672031456],
[-25.0681,6.3788,-0.5615,0.0086,-0.0156,-0.6431,0.7656,17.602064395421202,78.1267477597332],
[-24.5513,4.9248,-0.5223,0.0089,-0.0158,-0.594,0.8043,17.6020476166658,78.12675114994477],
[-23.681,3.5102,-0.5023,0.0055,-0.012,-0.5196,0.8543,17.60204017071195,78.12675367967753],
[-22.517,2.3031,-0.4517,0.0062,-0.0135,-0.4266,0.9043,17.602028114121484,78.12675972955957],
[-21.2591,1.4694,-0.4447,0.0067,-0.0136,-0.3264,0.9451,17.60202221037557,78.12676055668416],
[-19.6502,0.9217,-0.3733,0.0044,-0.0149,-0.2087,0.9779,17.602015333127262,78.12677853550885],
[-18.1087,0.6355,-0.3172,0.0023,-0.0132,-0.1075,0.9941,17.602012914379383,78.12679653413694],
[-16.5562,0.5582,-0.2864,0.0008,-0.0107,-0.0422,0.9991,17.602012516505763,78.12680519557802],
[-14.9323,0.5433,-0.2581,-0.0003,-0.0082,-0.0115,0.9999,17.602013133189764,78.12682217190827],
[-13.2879,0.5405,-0.2256,-0.0006,-0.005,0.001,1.0,17.602013888712573,78.12684033992107],
[-11.6768,0.4895,-0.2077,-0.0019,-0.0052,0.0036,1.0,17.602014937615195,78.12684987449927],
[-10.1015,0.4782,-0.1776,-0.0044,-0.0065,0.0011,1.0,17.602016859742257,78.12686813800461],
[-8.4711,0.3717,-0.1323,-0.0031,-0.0057,-0.0038,1.0,17.60201537186649,78.12688188313396],
[-6.9734,0.2829,-0.1,-0.0034,-0.0056,-0.0041,1.0,17.60201428129128,78.12689550552295],
