[1714111629.217997,195034.62794800528,1948492.8450661064,-0.00788476887246184,2.0768099416121206,3.9424214582816606,2.7345686047139423e-05],
[1714111629.7193449,195034.6291980799,1948493.9599106759,-0.010199899064231716,2.502700967495336,3.765231642503937,0.00011083278623308113],
[1714111630.2203727,195034.6310111591,1948495.2906304162,-0.03047948295640271,2.9416680081524564,3.524106292467344,8.209259345593897e-05],
[1714111630.7214406,195034.62229765672,1948496.835139037,-0.051629459420679286,3.359835427432907,3.255177876816262,8.028720614381321e-05],
[1714111631.222803,195034.60633366735,1948498.5891258349,-0.08277638353798117,3.732312903322804,3.013386240275499,2.9456113360454857e-05],
[1714111631.7243447,195034.59794215905,1948500.5100753026,-0.08495488776875526,4.007613119703964,3.021758323483406,-4.275519683344207e-06],
[1714111632.2256074,195034.5757984,1948502.5514989959,-0.08163877214500159,4.199489725449916,3.005344633847726,2.047266389840768e-05],
[1714111632.7268212,195034.55612067995,1948504.6739806496,-0.09263779687289331,4.315799556357087,3.0851572795855344,-5.7727837104367227e-05],
[1714111633.2279127,195034.54175883543,1948506.8484579434,-0.07650938149548225,4.399261428543643,3.263212373552781,-6.106894569636661e-05],
[1714111633.7290897,195034.6992538325,1948508.5570691684,-0.05874608898619954,4.470308730187865,3.477305015228178,-7.876159115684123e-05],
[1714111634.2301717,195034.70018629357,1948510.7159075364,-0.042804809262408705,4.5174557085336025,3.7060051283210225,-0.0001052670356567954],
[1714111634.7312982,195034.7107495841,1948513.0746060414,-0.016119109170392554,4.554768963628294,3.939988438712965,-4.4174165264212594e-05],
[1714111635.2324607,195034.73103168007,1948515.27253093,-0.010520831812309728,4.60635038812574,4.121072956027356,-2.848005241731811e-05],
[1714111635.7336888,195034.61989565482,1948518.1821706851,0.0034347894739839013,4.640506157423394,4.2707026435922,-5.365952642411721e-05],
[1714111636.2348714,195034.64891586112,1948520.506982444,0.018336432489618915,4.656399823413024,4.434103025741813,-6.140925316716672e-05],
[1714111636.7361042,195034.82804945786,1948522.242323789,0.06508489809772394,4.659418095358549,5.074310963389846,-0.0004118515978547134],
[1714111637.2373338,195034.9252576706,1948524.7604303753,0.22284397272791195,4.656690968877958,7.045250761762886,-0.0008722638383803787],
[1714111637.7385967,195035.12016576578,1948527.0792977095,0.47930978552917186,4.62098701007434,10.397186689171782,-0.0013861703989565856],
[1714111638.2397618,195035.43739043688,1948529.185735053,0.8492628988318611,4.5356111741711045,14.990968660995874,-0.0017679700515888222],
[1714111638.7404006,195036.00079483553,1948531.5090604878,1.2813493124449953,4.4543885441907145,20.642500874240824,-0.0020237937470708694],
[1714111639.2413993,195036.81043458465,1948533.7699503398,1.749543638779647,4.319557459509634,26.763787912174593,-0.0024245454778102633],
[1714111639.7425425,195037.74415230434,1948535.668827912,2.2969282953370436,4.091845992600618,33.97688508058254,-0.002508058622986469],
[1714111640.2436857,195039.24246682087,1948538.1450492723,2.827138733050794,3.756872650969829,41.219633622965,-0.0024791577615413908],
[1714111640.7449687,195040.81323583482,1948539.8930603284,3.292566769259476,3.3889402850786245,48.782292599603124,-0.002664087257106132],
[1714111641.2461855,195042.59891790483,1948541.4071813377,3.710968839564106,2.937039915465163,55.82501614687242,-0.0022056637438239877],
