[1714111556.9374652,195034.4616507778,1948496.1716987882,0.026662138472623942,1.4194216297422242,4.996323030206972,1.9593944170995514e-05],
[1714111556.958216,195034.46705039198,1948496.3105132212,0.028689431353676673,1.4328991476578845,4.990533464238756,4.468623504574059e-05],
[1714111556.9787352,195034.46705039198,1948496.3105132212,0.02949574878365839,1.4467228681267505,4.983329780244127,5.6790928691204915e-05],
[1714111556.99939,195034.46705039198,1948496.3105132212,0.031170445928637727,1.460871120536739,4.975373377924553,6.581066439047132e-05],
[1714111557.0199304,195034.46705039198,1948496.3105132212,0.03114825327755197,1.4744280598600628,4.966367112989243,7.421200459828151e-05],
[1714111557.040374,195034.46705039198,1948496.3105132212,0.03201733977270717,1.4887657267611811,4.9568177308516885,7.877326546249157e-05],
[1714111557.0608103,195034.46970009996,1948496.4585474476,0.02982230059055299,1.5020240690679245,4.947488365079466,7.844703799961294e-05],
[1714111557.0821178,195034.46970009996,1948496.4585474476,0.029560130351557523,1.5162435532673142,4.938528078128268,7.732657414607244e-05],
[1714111557.102576,195034.46970009996,1948496.4585474476,0.027687983569135308,1.528549366666296,4.929765214781515,7.490095611291167e-05],
[1714111557.1230364,195034.46970009996,1948496.4585474476,0.026611497289601285,1.5420518237432208,4.9215046980296355,7.149974424146506e-05],
[1714111557.1434546,195034.46970009996,1948496.4585474476,0.025095228706874875,1.5548080924978536,4.913704984884733,6.840560813175862e-05],
[1714111557.1645954,195034.46970009996,1948496.4585474476,0.024235874191749787,1.567572614819341,4.905811020039175,6.901483468533577e-05],
[1714111557.1850903,195034.47161454993,1948496.6089999808,0.024315685699370787,1.5798535347866989,4.897422960869068,7.178492248272525e-05],
[1714111557.2055545,195034.47161454993,1948496.6089999808,0.02440530945311739,1.5930430507500304,4.888548126622279,7.592052794132806e-05],
[1714111557.2259936,195034.47161454993,1948496.6089999808,0.02627042844136379,1.6059352326740886,4.878848449476772,8.281679741082583e-05],
[1714111557.2464454,195034.47161454993,1948496.6089999808,0.026923865546558554,1.6188027091390478,4.867647272538664,9.74112361942941e-05],
[1714111557.266878,195034.47161454993,1948496.6089999808,0.02966793376512454,1.6318766455827676,4.854345691886598,0.00010970598423310778],
[1714111557.2874982,195034.4757267702,1948496.7682299165,0.02977251302070487,1.6444860421425063,4.839961138346498,0.00012273555294976758],
[1714111557.3080769,195034.4757267702,1948496.7682299165,0.03151654144259089,1.6584037040721904,4.82350287012578,0.00013884633169126173],
[1714111557.328644,195034.4757267702,1948496.7682299165,0.03173700442374858,1.6718991885770953,4.80486864225017,0.00015883279843511807],
[1714111557.3496637,195034.47994499592,1948496.933742281,0.030094558708408298,1.6978943338937278,4.761290831894492,0.00018329822963164321],
[1714111557.3701718,195034.47994499592,1948496.933742281,0.028643492256450548,1.7114466749971342,4.7374401464060005,0.00019667299001638924],
[1714111557.3906467,195034.47994499592,1948496.933742281,0.02621204059742137,1.7244245770943727,4.712254161318431,0.0002089176879335907],
[1714111557.4112363,195034.47994499592,1948496.933742281,0.02546895711250889,1.7384753452881991,4.685680643960433,0.0002212631210413604],
[1714111557.4318528,195034.47994499592,1948496.933742281,0.023965436932729123,1.7522996812192992,4.658383464075454,0.0002301236791678734],
[1714111557.452459,195034.47994499592,1948496.933742281,0.02351192327404339,1.7671558182680567,4.63095614219024,0.00023452775513520556],
[1714111557.4730244,195034.47994499592,1948496.933742281,0.022239418531547497,1.7823365261650643,4.603156831628108,0.00023795611217569017],
[1714111557.4935017,195034.4832426756,1948497.1066015437,0.021708740465058926,1.7971988197220168,4.57501436639523,0.00024117985285521877],
[1714111557.5139928,195034.4832426756,1948497.1066015437,0.01948317754503083,1.8113009873075931,4.547446299668989,0.00023999956105455613],
[1714111557.5343769,195034.4832426756,1948497.1066015437,0.016793024574693213,1.8272281398951384,4.521007322701838,0.00023320582980601476],
[1714111557.5548394,195034.4832426756,1948497.1066015437,0.014967748983087587,1.8413792590924458,4.494942484757952,0.00022874105860646102],
[1714111557.5752635,195034.4832426756,1948497.1066015437,0.014668378438186719,1.8555920218692428,4.4691663497718315,0.0002253092388521736],
[1714111557.5956767,195034.48295588247,1948497.2845367969,0.014184946556063005,1.8697730175489917,4.444605074260431,0.0002181720435136517],
[1714111557.6161168,195034.48295588247,1948497.2845367969,0.013616420706521637,1.8835719956170482,4.42116668528931,0.00020879759268459594],
[1714111557.6369562,195034.48295588247,1948497.2845367969,0.015428015828696157,1.896925845985426,4.397652551084109,0.0002054528230268262],
[1714111557.657527,195034.48208709448,1948497.4707276435,0.01589195240109338,1.9094881698851645,4.373632066756724,0.00020671935255736883],
[1714111557.678271,195034.48208709448,1948497.4707276435,0.016924097637924962,1.9222655839596443,4.35045862158341,0.00020032998070358403],
[1714111557.698788,195034.48208709448,1948497.4707276435,0.016062106068604073,1.9349145076067757,4.328217671620498,0.00019363740661686914],
[1714111557.7193077,195034.48208709448,1948497.4707276435,0.01538532613996231,1.9481374381377052,4.306745402406247,0.00018820586151515586],
[1714111557.7398324,195034.48208709448,1948497.4707276435,0.013714066911319003,1.9612785244025281,4.285561412846171,0.0001835734670250589],
[1714111557.7603657,195034.48208709448,1948497.4707276435,0.012743641899017236,1.9752290138126096,4.2653013703955285,0.000175929069045719],
[1714111557.7810318,195034.48208709448,1948497.4707276435,0.011036557689780346,1.9894246392683872,4.246195518116972,0.0001675473757717556],
[1714111557.8016305,195034.48418623907,1948497.6652118023,0.01225091150952913,2.004201914713481,4.227715749833325,0.00016172754224254797],
[1714111557.8222613,195034.48418623907,1948497.6652118023,0.012107051314264025,2.0193296712997664,4.209823591377554,0.0001565576341315372],
[1714111557.8428636,195034.48418623907,1948497.6652118023,0.01385180529423323,2.034609396937574,4.192280466106084,0.00015206347013659998],
[1714111557.8634672,195034.48418623907,1948497.6652118023,0.013660904930438617,2.049373830424879,4.175404915892849,0.0001481239469695462],
[1714111557.8843362,195034.48701206347,1948497.8661399242,0.013151277323932148,2.0630662029074416,4.158219050303603,0.00014878498008266943],
[1714111557.9049227,195034.48701206347,1948497.8661399242,0.0115932641606743,2.076582762374,4.141029098017323,0.00014873254235055444],
[1714111557.9255202,195034.48701206347,1948497.8661399242,0.009683007659032974,2.089176995873049,4.123615870733623,0.00014917814911044646],
[1714111557.9460866,195034.48701206347,1948497.8661399242,0.006271495655297818,2.102903329390355,4.106508929289649,0.0001514272523409927],
[1714111557.9666827,195034.49086913557,1948498.0732345718,0.003069056008113802,2.1154131866407613,4.087965319284907,0.00015918202243023276],
[1714111557.9872863,195034.49086913557,1948498.0732345718,0.000547971076441861,2.1278684017836276,4.0684394982222045,0.00016728261238171813],
[1714111558.0079036,195034.49086913557,1948498.0732345718,-0.0022620495202496788,2.140465515770769,4.04808015024962,0.00017251203401481746],
[1714111558.028507,195034.49086913557,1948498.0732345718,-0.0034172695257319308,2.1534935370037163,4.027301658522687,0.000177926684604886],
[1714111558.049119,195034.49086913557,1948498.0732345718,-0.00463058742310031,2.180240242239918,3.984298123100948,0.00018475238145132262],
[1714111558.0697186,195034.49086913557,1948498.0732345718,-0.006732658672456274,2.1931965276546763,3.962220233995051,0.00018885985426220786],
[1714111558.0902932,195034.4909294439,1948498.285943114,-0.005961073102030243,2.2057849625680226,3.9389523123093273,0.00019587023647781065],
[1714111558.1108954,195034.4909294439,1948498.285943114,-0.008195446428357817,2.2180174799497205,3.9150996410141774,0.00020203251989505896],
[1714111558.131541,195034.4909294439,1948498.285943114,-0.008152218545100565,2.231018823844099,3.891868114905609,0.00020367505154632163],
[1714111558.1522079,195034.4909294439,1948498.285943114,-0.008152218545100565,2.231018823844099,3.891868114905609,0.00019661354953928286],
[1714111558.1728463,195034.4893437446,1948498.507628163,-0.01089150952747732,2.257637817866837,3.8494381098296078,0.00018631639599532324],
[1714111558.1934729,195034.4893437446,1948498.507628163,-0.010645778184249263,2.272118272045371,3.8283618624868363,0.00018414191838522076],
[1714111558.2141001,195034.4893437446,1948498.507628163,-0.008220319713470203,2.2866388894756593,3.8066028217442867,0.0001859675234214307],
[1714111558.2349477,195034.4893437446,1948498.507628163,-0.007804120154098454,2.300952063149675,3.7859693472596936,0.00018146984238858052],
[1714111558.2555704,195034.4893437446,1948498.507628163,-0.005971629820095109,2.3148567606905077,3.7649461059055005,0.00018156100628323503],
[1714111558.2761636,195034.48949967689,1948498.7360797715,-0.007285431491553029,2.328365395696353,3.7437827543301223,0.00018173395264228104],
[1714111558.2968268,195034.48949967689,1948498.7360797715,-0.009131216293334854,2.340809070114659,3.7218568613707164,0.00018606828789888736],
[1714111558.3174548,195034.48949967689,1948498.7360797715,-0.011131350885418584,2.3527784712130484,3.6996003695070807,0.00018931757650014378],
[1714111558.3382463,195034.48949967689,1948498.7360797715,-0.013477457269169463,2.3652503046028355,3.677215113762719,0.000192326923876597],
