[1712146213.740137,195034.13201480894,1948411.2266462126,1.5104913842308165,0.026703594532205943,2.0430010833408963],
[1712146213.8410728,195034.13534987136,1948411.3517086047,1.6343544156876642,0.02123208941617072,2.050846520855766],
[1712146213.9421082,195034.13875248615,1948411.4846809807,1.761153051916633,0.025036828484409288,2.0512773990727475],
[1712146214.0425143,195034.1457600634,1948411.7370682135,1.8889925434906807,0.035824369639315956,2.0317326510119855],
[1712146214.142985,195034.15088892294,1948411.8923327085,2.0100940565181356,0.04255748133810995,2.0151763346496328],
[1712146214.243657,195034.1562419647,1948412.055244201,2.130892314904859,0.03697730762415721,2.019496457291529],
[1712146214.3442867,195034.1656964796,1948412.359145389,2.252593091843624,0.038643154634371624,2.0353904685062756],
[1712146214.4448082,195034.17138040328,1948412.5435703692,2.376601449272014,0.03889771658008348,2.039286795239267],
[1712146214.5453203,195034.1774045791,1948412.7359515696,2.494840119485098,0.037874945106564445,2.019864576185244],
[1712146214.6458406,195034.18742432652,1948413.091060481,2.618596938601392,0.04125632078407593,2.03666301621767],
[1712146214.7464213,195034.19442492665,1948413.3049144384,2.742839386379234,0.05735669938665586,2.042670446463357],
[1712146214.8470566,195034.20202930324,1948413.5263280263,2.856357383459377,0.053806576234529835,2.042812720050873],
[1712146214.9474335,195034.215191187,1948413.9317094784,2.973713284342264,0.05009686236193914,2.0561297149663553],
[1712146215.0478508,195034.2222887102,1948414.173729353,3.0930444807602484,0.04600851838593137,2.071777201649183],
[1712146215.1484237,195034.22986805177,1948414.4234821687,3.21287601057208,0.06052985430863017,2.0866262597066796],
[1712146215.2490637,195034.24441222884,1948414.8790821324,3.328501871101244,0.061279174937172276,2.1042435333440674],
[1712146215.3496,195034.25302541538,1948415.1496727262,3.4423826666922297,0.0626958305655815,2.132568392249369],
[1712146215.4501042,195034.26174501042,1948415.4275746513,3.5574468984440726,0.06337984703431285,2.1536385647187757],
[1712146215.5505996,195034.27805488545,1948415.93125294,3.666779342480161,0.07211797696605429,2.1605150924959284],
[1712146215.6511586,195034.28761747185,1948416.228828183,3.7807310042374547,0.07188571710003205,2.188424754111634],
[1712146215.751805,195034.30309005163,1948416.6890138302,3.8934445679628062,0.08259478958319974,2.2184838617582936],
[1712146215.8523345,195034.31648090645,1948417.084712667,4.00614955858126,0.08036144014774432,2.2310992092944875],
[1712146215.9530466,195034.3276690032,1948417.409129745,4.113312342168412,0.08414353967266927,2.2409593867629107],
[1712146216.0536969,195034.3388725156,1948417.7404669744,4.22041280603224,0.08830277718862761,2.2592372461903203],
[1712146216.1548238,195034.35947163025,1948418.3366768244,4.32836621817259,0.08611261352321614,2.2673494670946273],
[1712146216.2560549,195034.37259166874,1948418.6866293543,4.454813194872606,0.10248317382591904,2.266186977647411],
[1712146216.356576,195034.38610960016,1948419.0433562924,4.56383069814092,0.09049201514604693,2.2758301641991157],
[1712146216.4571083,195034.40891098953,1948419.6843946117,4.67078105466783,0.09873372782087886,2.290857069455062],
[1712146216.5577223,195034.42279741712,1948420.0598741192,4.773429066401221,0.10470359001179019,2.2905100603990287],
[1712146216.6583257,195034.4403726397,1948420.5387494394,4.877657264564347,0.10498425157171376,2.2954043722720807],
[1712146216.758994,195034.46199963172,1948421.127040712,4.983494115007488,0.10394856193250851,2.298630304612954],
[1712146216.8597777,195034.47638188885,1948421.527410693,5.078506601442538,0.10564358605745688,2.3030627130250694],
[1712146216.9606764,195034.4947193942,1948422.0365942905,5.178550517273359,0.10988240567280133,2.294076130278366],
[1712146217.0613694,195034.51810319937,1948422.6611581477,5.284707136936206,0.11978865498649094,2.2619329659908667],
[1712146217.1619976,195034.53380023997,1948423.0856187423,5.37866426759789,0.10421966497677104,2.213791262094796],
[1712146217.2626128,195034.56043154755,1948423.8428318545,5.47674019937166,0.10514219132723834,2.1550978694172445],
