[1712146127.4711328,195034.90612416342,1948402.0495486276,1.4605613577301853,2.6007008086581518e-05,0.8794095991856972],
[1712146127.5217993,195034.90778794978,1948402.1385619768,1.496559308092323,-0.0031115640201002104,0.865119941776386],
[1712146127.5725267,195034.9087699865,1948402.199082016,1.5199453334886954,-0.004874200711313045,0.8599245147936823],
[1712146127.6234946,195034.90976931367,1948402.2605438225,1.5560344623289857,-0.004659570934471308,0.8553713889783123],
[1712146127.6746285,195034.91076339092,1948402.3229834703,1.5923498336487896,-0.007043223974822585,0.8528272847993772],
[1712146127.7251177,195034.9117181164,1948402.3863944192,1.6168462836321633,-0.006986976681970583,0.850759010691627],
[1712146127.776006,195034.91431385637,1948402.5492156418,1.6543111557266819,-0.004362955391698314,0.8405329108292341],
[1712146127.8266525,195034.9154324632,1948402.616105355,1.6797754451435347,-0.005338886662152861,0.8273810044106484],
[1712146127.8772328,195034.9164971631,1948402.6839813753,1.7154133106542857,-0.00732226123533361,0.7977193086419754],
[1712146127.9278638,195034.91701614702,1948402.718278079,1.736486201655749,-0.004885379883759297,0.7728061372059044],
[1712146127.978392,195034.9186959259,1948402.8224607892,1.7720043296798431,-0.005331214141812313,0.7421401740401709],
[1712146128.0288525,195034.92079628436,1948402.9646474812,1.7976849264394463,-0.006513757967809203,0.7306079445258805],
[1712146128.079333,195034.92173752768,1948403.037259629,1.8364931456145142,-0.011007302058524529,0.7250276092696339],
[1712146128.1297889,195034.92255176505,1948403.1108846227,1.8611215297608865,-0.0142565826824146,0.7258484441327021],
[1712146128.1802974,195034.92335997842,1948403.1855287028,1.8985326360647259,-0.008975268139509815,0.7247899059682358],
[1712146128.2309046,195034.92477888727,1948403.2608872508,1.9203944671500337,-0.00275315236408534,0.7139349777772576],
[1712146128.2815528,195034.92880597545,1948403.453494455,1.9591795089168387,-0.008823010929491282,0.6994482489495418],
[1712146128.3322024,195034.9302916705,1948403.5322756667,1.9824923659903169,-0.0097919269081021,0.6877074058303646],
[1712146128.38279,195034.93169416024,1948403.611971215,2.019073024046165,-0.013052889344642937,0.6767850479044167],
[1712146128.4334226,195034.93297838158,1948403.6926835096,2.0459901554599127,-0.013407735902695464,0.6730312682879497],
[1712146128.4841287,195034.93561919205,1948403.8572018442,2.0835117305281328,-0.013769128022598914,0.6682678036340527],
[1712146128.534762,195034.93696779964,1948403.9410250862,2.124215857482598,-0.01280718188223888,0.6550303900816579],
[1712146128.5853252,195034.93897593475,1948404.0688967716,2.153653885247851,-0.012764066156380843,0.6516349810932206],
